Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Tây Nguyên,,,,,,,,,,1.088,,1.643,,2.008,,2.366,,2.896,3.095,2.814,2.856,,,3.282
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Kon Tum,,,,,,,,,,947.0,,1.294,,1.587,,1.951,,2.007,2.147,2.375,2.517,,,2.927
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Gia Lai,,,,,,,,,,1.027,,1.563,,1.76,,1.95,,2.586,2.755,2.314,2.329,,,2.567
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đắk Lắk,,,,,,,,,,1.068,,1.639,,1.988,,2.329,,2.748,2.997,2.715,2.811,,,3.238
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đắk Nông,,,,,,,,,,1.039,,1.611,,1.824,,2.335,,3.03,3.234,2.809,2.745,,,3.183
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Lâm Đồng,,,,,,,,,,1.257,,1.848,,2.499,,2.979,,3.641,3.929,3.742,3.718,,,4.428
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đông Nam Bộ,,,,,,,,,,2.304,,3.173,,4.125,,4.662,,5.709,6.28,6.025,5.794,,,6.334
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Bình Phước,,,,,,,,,,1.526,,2.218,,2.693,,3.148,,3.604,3.881,4.039,4.002,,,4.592
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Tây Ninh,,,,,,,,,,1.435,,2.1,,2.796,,3.391,,4.258,4.549,4.246,4.036,,,4.617
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Bình Dương,,,,,,,,,,2.698,,3.568,,3.769,,5.005,,6.823,7.433,7.034,7.123,,,8.076
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đồng Nai,,,,,,,,,,1.763,,2.577,,3.504,,4.328,,5.3,5.86,5.621,5.751,,,6.346
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Bà Rịa - Vũng Tàu,,,,,,,,,,1.695,,2.904,,3.752,,4.413,,4.881,5.31,4.61,4.419,,,4.815
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,TP. Hồ Chí Minh,,,,,,,,,,2.737,,3.653,,4.84,,5.109,,6.177,6.758,6.537,6.008,,,6.392
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đồng bằng sông Cửu Long,,,,,,,,,,1.247,,1.797,,2.327,,2.778,,3.588,3.886,3.873,3.713,,,4.077
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Long An,,,,,,,,,,1.289,,1.956,,2.43,,3.242,,4.215,4.544,4.232,3.725,,,3.865
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Tiền Giang,,,,,,,,,,1.313,,1.941,,2.596,,3.139,,3.984,4.296,4.534,3.932,,,4.118
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Bến Tre,,,,,,,,,,1.2,,1.58,,2.162,,2.45,,3.409,3.685,3.544,3.367,,,3.84
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Trà Vinh,,,,,,,,,,1.089,,1.398,,2.098,,2.22,,2.869,3.138,3.437,3.29,,,3.711
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Vĩnh Long,,,,,,,,,,1.239,,1.744,,2.205,,2.378,,3.089,3.329,3.201,3.173,,,3.502
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Đồng Tháp,,,,,,,,,,1.138,,1.666,,2.134,,2.691,,3.5,3.777,3.965,4.199,,,4.547
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,An Giang,,,,,,,,,,1.319,,1.871,,2.472,,2.892,,3.56,3.841,3.338,3.406,,,3.646
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Kiên Giang,,,,,,,,,,1.316,,1.963,,2.642,,3.016,,3.779,4.079,4.369,3.986,,,4.287
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Cần Thơ,,,,,,,,,,1.54,,2.325,,2.673,,3.365,,4.371,4.713,5.031,4.794,,,5.324
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Hậu Giang,,,,,,,,,,1.098,,1.527,,2.088,,2.611,,3.548,3.871,3.974,3.761,,,4.185
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Sóc Trăng,,,,,,,,,,1.029,,1.324,,1.913,,2.548,,3.653,3.898,3.635,3.246,,,3.651
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Bạc Liêu,,,,,,,,,,1.273,,2.035,,2.214,,2.319,,2.699,2.965,3.338,3.642,,,4.305
Thu nhập bình quân đầu người một tháng theo giá hiện hành phân theo địa phương chia theo Địa phương,Cà Mau,,,,,,,,,,1.25,,1.779,,2.154,,2.372,,2.986,3.214,3.034,3.239,,,3.768
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,CẢ NƯỚC,,,,,44904.5,,47160.3,48209.6,49322,50473.5,51594.3,52616.6,53549.3,54040.7,54266,54482.8,54819.6,55388,55767.4,54842.94,50560.5,,,51704.88
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Đồng bằng sông Hồng,,,,,10728.4,,11032.5,11057,11147.5,11520,11662.1,11918,12175.1,12248.33,12268.4,12217,12273.3,12345.1,12438.2,12182.1,11436.7,,,11637.94
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hà Nội,,,,,1553.1,,1653.7,3421.2,3405.8,3614.6,3639.2,3807.9,3893.3,3935.69,4005.2,4006.3,4024.2,4064.8,4118.3,4124.62,3939.9,,,4011.65
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hà Tây,,,,,1571.7,,1575.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Vĩnh Phúc,,,,,677.1,,705.2,591.5,606.3,611,617.3,622.3,631.9,652.32,633.6,627.4,625.3,630.5,647.4,634.47,578.4,,,592.73
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Bắc Ninh,,,,,540.6,,589.3,569.9,594.7,619.2,600.2,639.6,665.7,684.47,717.7,720.8,735.6,751.6,777.7,774.57,766.2,,,787.22
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Quảng Ninh,,,,,596.0,,634.7,630.8,639.5,661.7,683.3,703.9,720.2,718.03,717.7,718.6,728.1,734.7,734.5,693.57,668,,,678.11
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hải Dương,,,,,1055.7,,1010.3,1012.1,1033.7,1054.2,1091.5,1088.3,1098.3,1070.83,1073.8,1051.1,1071.7,1067.6,1070.8,1015.05,939.9,,,952.65
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hải Phòng,,,,,980.6,,1009.7,1012,1019.4,1066.2,1079.4,1095.3,1128.8,1131.02,1146.6,1137.9,1136,1138.2,1111.1,1077.77,1033.8,,,1038.84
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hưng Yên,,,,,659.6,,667.5,663.8,681.6,694.1,707.8,701.8,724.1,722.47,715.9,715.1,716.1,717.9,726.8,722.01,680.5,,,682.96
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Thái Bình,,,,,1108.2,,1151.0,1071.2,1092.4,1113,1143.8,1126.2,1119.9,1135.75,1126.8,1119.2,1120.1,1121.3,1133.1,1084.33,956.1,,,982.3
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hà Nam,,,,,457.5,,446.6,488.1,468,480.1,469,477,480,481.6,488.8,488.2,487.4,487.7,486.9,466.97,439.4,,,457.13
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Nam Định,,,,,994.0,,1083.1,1081.6,1075.1,1066.2,1072.8,1095.9,1125.1,1127.79,1070,1058.5,1051.9,1044.6,1050.1,1025.16,947.2,,,965.14
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Ninh Bình,,,,,534.3,,506.4,514.8,531,539.7,557.8,559.8,587.8,588.36,572.3,573.9,576.9,586.2,581.5,563.57,487.3,,,489.2
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Trung du và miền núi phía Bắc,,,,,6275.6,,6547.4,6561.2,6801.7,6903.1,7082.1,7229,7417.5,7488.08,7443,7502.4,7541.6,7670.1,7736.2,7665.63,5866.7,,,6167.65
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hà Giang,,,,,413.8,,393.6,417.3,438.6,461.7,471,465.6,504.9,507.54,493.7,511.8,514.8,532.8,533,529.36,364.2,,,376.09
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Cao Bằng,,,,,287.0,,320.8,317.8,323.8,337.2,341,342.5,357.2,357.17,346.9,349.6,347.8,351.9,348.9,348.99,163.3,,,208.69
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Bắc Kạn,,,,,168.4,,177.2,179.8,189.8,194.5,199.9,204.5,213.4,216.13,212.4,212.5,208.7,216.5,211,205.97,144.6,,,151.86
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Tuyên Quang,,,,,393.8,,421.7,443.1,461.7,443.2,452.5,470.7,478,481.86,472.6,471.5,472.3,480.6,489.8,480.5,379,,,380.6
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Lào Cai,,,,,332.8,,326.4,345.8,355.5,358.6,378.8,397.1,408.3,416.95,424,429.3,433.6,444.2,435.5,432.98,382.9,,,396.16
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Yên Bái,,,,,431.9,,417.8,426.4,445.8,461.4,479.6,479.5,498.9,503.68,503.2,507.6,511.3,519.6,520.4,521.21,371.1,,,371.71
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Thái Nguyên,,,,,652.6,,668.6,666.7,683.5,685.9,684.9,714.8,711.9,730.37,762.2,761,763.2,767.2,777.2,769.91,599,,,611.89
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Lạng Sơn,,,,,401.8,,456.2,441.8,462.4,467.7,480.5,487.3,499.4,504.49,492.9,491.6,491.6,493.9,500,487.72,323.2,,,325.62
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Bắc Giang,,,,,926.4,,927.7,957,983,984.8,997.9,1014,1017.3,1036.72,1039.7,1041.5,1063.7,1088.1,1107.9,1102.8,960.2,,,986.78
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Phú Thọ,,,,,734.3,,767.7,777.4,827.8,843.1,847.2,864.2,874.2,846.97,854.4,856.1,841.6,848,850.5,847.42,679.2,,,713.95
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Điện Biên,,,,,235.7,,257.4,263.6,271.2,275.4,301.1,306.3,332.1,349.92,320.9,326.8,333.7,341.4,351.4,353.09,301,,,330.75
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Lai Châu,,,,,199.8,,212.0,219,213.2,228.6,226.4,238.7,252,254.58,247.6,262.6,267.8,274.3,283.4,284.14,167.5,,,208.9
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Sơn La,,,,,605.2,,641.0,617,644.5,653.1,682.5,703.6,717.9,730.05,729.1,738.3,748.2,758.6,771,770.54,555.3,,,601.9
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hòa Bình,,,,,492.1,,559.3,488.5,500.9,507.9,538.8,540.2,552,551.65,543.4,542.2,543.3,553,556.2,531.02,476.3,,,502.74
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Bắc Trung Bộ và duyên hải miền Trung,,,,,9748.5,,10061.7,10322.5,10577,10979.7,11197,11379.6,11686.4,11839.93,11743.9,11723.6,11737.1,11793.7,11830.5,11557.57,10462.3,,,10661.32
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Thanh Hóa,,,,,1928.1,,1888.7,1975.7,2074.2,2182.2,2238.1,2156.6,2253.7,2241.87,2243.5,2248,2253.4,2261.2,2295,2225.48,1968.9,,,1975.59
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Nghệ An,,,,,1599.5,,1624.0,1626.9,1656.1,1776.1,1790,1874.1,1992.6,2004.53,1923.2,1916.8,1911.6,1909.6,1926.1,1926.96,1620.6,,,1623.12
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Hà Tĩnh,,,,,634.6,,631.9,679.8,666.5,675.8,706.3,711.5,709.1,726.8,734.9,714.7,705,707,707.2,671.83,513.7,,,528.02
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Quảng Bình,,,,,433.0,,432.1,438,467.2,479.1,485.1,514.9,518,530.92,531.9,529.1,527.5,527.7,516.1,505.26,433,,,434.77
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Quảng Trị,,,,,279.3,,311.1,306.4,312.7,324.4,333.9,332.3,345.8,347.52,346,344.9,345.8,346.4,350.6,348.11,332.8,,,334.71
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Thừa Thiên - Huế,,,,,489.2,,536.1,536.2,551.1,579.7,595.5,611.9,627.4,651.06,620.5,616.5,615.9,615,621,583.7,579.7,,,597.6
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Đà Nẵng,,,,,385.6,,418.0,439.2,437.2,472,504.9,518.9,538.6,555.79,574.1,582.7,594.8,601.4,606.7,586.19,579.5,,,641.77
Lực lượng lao động từ 15 tuổi trở lên phân theo địa phương chia theo Địa phương và Năm,Quảng Nam,,,,,757.1,,761.5,782.8,828.1,816.1,811.7,839.3,851.7,882.65,873.3,876.7,879.4,883.4,896.2,891.18,820.4,,,837.49
