Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khác,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,157,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khác,,,,,,,,,,,,,,,,,,,,,,,,
